Depth,Age,dD
2915.55,544440,-434.45
2916.1,545008,-433.7
2916.65,545576,-432.7
2917.2,546144,-431.6
2917.75,546681,-432.4
2918.3,547219,-433
2918.85,547756,-434.8
2919.4,548281,-437.8
2919.95,548806,-437.8
2920.5,549331,-438
2921.05,549804,-436.7
2921.6,550277,-432.3
2922.15,550750,-430.3
2922.7,551175,-432.5
2923.25,551601,-432.8
2923.8,552026,-430.5
2924.35,552404,-426.6
2924.9,552782,-421.9
2925.45,553161,-423.4
2926,553536,-427.7
2926.55,553912,-429
2927.1,554287,-431.9
2927.65,554662,-428.1
2928.2,555037,-427.8
2928.75,555412,-423
2929.3,555730,-420.9
2929.85,556048,-418.6
2930.4,556367,-417.6
2930.95,556645,-414.7
2931.5,556924,-410.5
2932.05,557202,-408.9
2932.6,557457,-409.8
2933.15,557711,-418.3
2933.7,557965,-415.5
2934.25,558239,-416.7
2934.8,558513,-420.7
2935.35,558787,-420
2935.9,559064,-422.7
2936.45,559341,-423.4
2937,559618,-424.5
2937.55,559897,-427.5
2938.1,560177,-431.9
2938.65,560457,-431.5
2939.2,560746,-429.9
2939.75,561035,-425.7
2940.3,561324,-424.2
2940.85,561580,-424
2941.4,561837,-422.8
2941.95,562094,-421.6
2942.5,562339,-419.6
2943.05,562583,-418.8
2943.6,562827,-419.8
2944.15,563059,-416.4
2944.7,563291,-416.1
2945.25,563523,-414.4
2945.8,563742,-414.2
2946.35,563960,-412.7
2946.9,564178,-412.4
2947.45,564385,-410.8
2948,564591,-411.8
2948.55,564797,-409.4
2949.1,564997,-409.8
2949.65,565196,-408.1
2950.2,565395,-407.49
2950.75,565585,-405.8
2951.3,565775,-408.05
2951.85,565964,-404.8
2952.4,566144,-404.9
2952.95,566324,-405.7
2953.5,566504,-406
2954.05,566686,-404.8
2954.6,566868,-402
2955.15,567049,-403.1
2955.7,567224,-403.1
2956.25,567399,-403.3
2956.8,567574,-402.7
2957.35,567750,-404
2957.9,567927,-400.4
2958.45,568103,-403
2959,568274,-400.2
2959.55,568445,-399
2960.1,568615,-401.7
2960.65,568784,-403.2
2961.2,568954,-400.2
2961.75,569123,-400.8
2962.3,569287,-399.8
2962.85,569452,-401.1
2963.4,569617,-400.6
2963.95,569783,-402.2
2964.5,569950,-400.5
2965.05,570116,-398.1
2965.6,570280,-400.4
2966.15,570444,-400.1
2966.7,570608,-401.4
2967.25,570773,-400.5
2967.8,570939,-400.6
2968.35,571104,-401.3
2968.9,571272,-400.5
2969.45,571441,-400.1
2970,571609,-400.5
2970.55,571777,-400.2
2971.1,571945,-399.8
2971.65,572113,-400.2
2972.2,572284,-401.8
2972.75,572455,-400.8
2973.3,572626,-402.6
2973.85,572804,-403.1
2974.4,572982,-400.6
2974.95,573161,-401.3
2975.5,573339,-400.1
2976.05,573518,-405.2
2976.6,573696,-402.1
2977.15,573883,-400.6
2977.7,574070,-400.4
2978.25,574257,-403.4
2978.8,574444,-400.9
2979.35,574631,-401.8
2979.9,574819,-400.9
2980.45,575008,-401.1
2981,575198,-402.2
2981.55,575388,-400
2982.1,575584,-400.9
2982.65,575779,-402.4
2983.2,575974,-403.2
2983.75,576188,-403.2
2984.3,576401,-402.4
2984.85,576615,-404.4
2985.4,576842,-403.4
2985.95,577070,-402.8
2986.5,577298,-403
2987.05,577536,-405.4
2987.6,577773,-403.4
2988.15,578011,-402.6
2988.7,578249,-401.8
2989.25,578488,-399.6
2989.8,578726,-396.8
2990.35,578964,-397.7
2990.9,579202,-397.7
2991.45,579441,-397.3
2992,579687,-397.8
2992.55,579933,-397.1
2993.1,580179,-399.3
2993.65,580443,-404.3
2994.2,580706,-408.6
2994.75,580970,-407.1
2995.3,581289,-410.9
2995.85,581607,-414.8
2996.4,581925,-415.5
2996.95,582299,-419
2997.5,582673,-424.5
2998.05,583048,-428.1
2998.6,583516,-432.5
2999.15,583985,-431.7
2999.7,584453,-425.8
3000.25,584961,-425
3000.8,585468,-427.2
3001.35,585975,-423.5
3001.9,586512,-429.8
3002.45,587049,-431.1
3003,587586,-427.5
3003.55,588144,-422
3004.1,588703,-418.7
3004.65,589261,-415.32
3005.2,589755,-411.9
3005.75,590250,-411.9
3006.3,590744,-421.1
3006.85,591287,-426.7
3007.4,591830,-425.37
3007.95,592373,-423.2
3008.5,592970,-422
3009.05,593568,-419.3
3009.6,594165,-417.5
3010.15,594736,-414.9
3010.7,595308,-418.2
3011.25,595879,-424.4
3011.8,596529,-429.8
3012.35,597179,-432.3
3012.9,597829,-430.8
3013.45,598595,-425.8
3014,599360,-424.89
3014.55,600125,-422.9
3015.1,600827,-424.2
3015.65,601530,-418.6
3016.2,602232,-419.3
3016.75,602928,-418.6
3017.3,603623,-418.9
3017.85,604319,-417.2
3018.4,605002,-414.8
3018.95,605686,-414.6
3019.5,606369,-413.1
3020.05,607017,-411.51
3020.6,607664,-407.9
3021.15,608312,-405.8
3021.7,608912,-404.1
3022.25,609512,-401.7
3022.8,610111,-399.9
3023.35,610678,-400.74
3023.9,611245,-401.75
3024.45,611811,-401.29
3025,612399,-401.25
3025.55,612987,-398.44
3026.1,613575,-400.05
3026.65,614147,-397.9
3027.2,614720,-399.2
3027.75,615292,-396.9
3028.3,615885,-398.5
3028.85,616478,-399.3
3029.4,617071,-401.9
3029.95,617712,-403.7
3030.5,618353,-400.4
3031.05,618994,-403.14
3031.6,619640,-403.37
3032.15,620286,-400.5
3032.7,620931,-400.1
3033.25,621586,-403.69
3033.8,622241,-402.9
3034.35,622896,-404.5
3034.9,623601,-402.9
3035.45,624305,-402.9
3036,625009,-399.6
3036.55,625719,-405.3
3037.1,626429,-412.5
3037.65,627138,-419
3038.2,628093,-428.7
3038.75,629047,-435.8
3039.3,630002,-437.8
3039.85,631365,-438.3
3040.4,632729,-434.9
3040.95,634092,-439
3041.5,635436,-439.2
3042.05,636780,-436.1
3042.6,638123,-438
3043.15,639443,-439.1
3043.7,640764,-439.3
3044.25,642084,-435.5
3044.8,643283,-432.7
3045.35,644483,-432.5
3045.9,645683,-432.7
3046.45,646708,-433.4
3047,647733,-431.2
3047.55,648758,-428.9
3048.1,649681,-431.3
3048.65,650605,-430.2
3049.2,651528,-432.9
3049.75,652451,-434.2
3050.3,653374,-432.2
3050.85,654297,-427.9
3051.4,655129,-426.9
3051.95,655961,-430.93
3052.5,656793,-431.7
3053.05,657643,-436.7
3053.6,658492,-434.6
3054.15,659342,-438.4
3054.7,660223,-436.3
3055.25,661105,-434.54
3055.8,661987,-433.5
3056.35,662802,-437.1
3056.9,663618,-440.3
3057.45,664434,-441
3058,665304,-441
3058.55,666175,-440.7
3059.1,667045,-440.5
3059.65,667833,-437.1
3060.2,668621,-430.74
3060.75,669409,-430.97
3061.3,670090,-433
3061.85,670771,-436.25
3062.4,671452,-436.81
3062.95,672178,-435.22
3063.5,672905,-433.41
3064.05,673632,-432.45
3064.6,674312,-429.74
3065.15,674993,-426.77
3065.7,675674,-423.21
3066.25,676250,-423.08
3066.8,676826,-428.19
3067.35,677403,-432.11
3067.9,677966,-429.5
3068.45,678529,-422
3069,679092,-416.2
3069.55,679608,-419.2
3070.1,680123,-424.1
3070.65,680639,-427.2
3071.2,681157,-430.7
3071.75,681674,-432.7
3072.3,682192,-430.5
3072.85,682754,-425.09
3073.4,683316,-422.6
3073.95,683877,-420.5
3074.5,684377,-421.5
3075.05,684877,-422.3
3075.6,685378,-421
3076.15,685861,-418.7
3076.7,686344,-417.9
3077.25,686827,-417.7
3077.8,687278,-417.76
3078.35,687728,-416.7
3078.9,688178,-414.8
3079.45,688607,-414.3
3080,689036,-413.05
3080.55,689466,-411.8
3081.1,689877,-411.6
3081.65,690287,-411.3
3082.2,690698,-412.3
3082.75,691095,-413.7
3083.3,691491,-411.7
3083.85,691888,-410.6
3084.4,692278,-410.2
3084.95,692668,-410.4
3085.5,693058,-407.7
3086.05,693432,-407.4
3086.6,693806,-409
3087.15,694180,-408.8
3087.7,694543,-407.7
3088.25,694905,-407.2
3088.8,695267,-405.2
3089.35,695620,-402.6
3089.9,695973,-402.4
3090.45,696325,-404.4
3091,696666,-404.2
3091.55,697007,-405.9
3092.1,697348,-405.5
3092.65,697695,-405.2
3093.2,698041,-404.6
3093.75,698387,-405.2
3094.3,698734,-404.3
3094.85,699080,-404.8
3095.4,699427,-406.1
3095.95,699772,-404.8
3096.5,700116,-403.7
3097.05,700461,-405.2
3097.6,700811,-404.8
3098.15,701162,-404.5
3098.7,701512,-404.9
3099.25,701867,-406.9
3099.8,702222,-408.6
3100.35,702577,-408.2
3100.9,702952,-409.7
3101.45,703328,-407.8
3102,703703,-406.9
3102.55,704083,-405.9
3103.1,704462,-403.4
3103.65,704842,-404.8
3104.2,705205,-406.9
3104.75,705569,-407.3
3105.3,705933,-406.3
3105.85,706315,-406.7
3106.4,706696,-408.5
3106.95,707078,-410
3107.5,707476,-410.8
3108.05,707875,-410.7
3108.6,708273,-412.1
3109.15,708702,-413.7
3109.7,709131,-413.3
3110.25,709560,-413
3110.8,710016,-412.2
3111.35,710473,-411.7
3111.9,710929,-414.7
3112.45,711395,-413.7
3113,711861,-414.5
3113.55,712328,-413.8
3114.1,712822,-413.8
3114.65,713317,-414.3
3115.2,713811,-414.53
3115.75,714331,-411.9
3116.3,714850,-412.4
3116.85,715370,-413.5
3117.4,715886,-419.2
3117.95,716402,-419.37
3118.5,716918,-421.29
3119.05,717506,-425.12
3119.6,718095,-426.6
3120.15,718683,-429.3
3120.7,719331,-430.7
3121.25,719979,-435.4
3121.8,720628,-440.9
3122.35,721291,-438.4
3122.9,721953,-431.5
3123.45,722616,-423.2
3124,723225,-419.9
3124.55,723833,-419.48
3125.1,724442,-425.9
3125.65,725032,-425.2
3126.2,725623,-425.9
3126.75,726214,-424.7
3127.3,726814,-424
3127.85,727414,-421.8
3128.4,728013,-421.4
3128.95,728597,-421.8
3129.5,729181,-419.2
3130.05,729765,-415.31
3130.6,730320,-412.9
3131.15,730875,-413.7
3131.7,731430,-413.7
3132.25,731947,-414.8
3132.8,732464,-413.7
3133.35,732981,-411.9
3133.9,733505,-413.6
3134.45,734029,-416.1
3135,734553,-416.2
3135.55,735073,-417.4
3136.1,735592,-420.9
3136.65,736111,-422.2
3137.2,736659,-425.9
3137.75,737206,-431.1
3138.3,737754,-436.5
3138.85,738413,-437.4
3139.4,739073,-437.4
3139.95,739733,-438.7
3140.5,740413,-439.4
3141.05,741093,-441.4
3141.6,741774,-440.5
3142.15,742463,-439.2
3142.7,743153,-437.4
3143.25,743842,-438.3
3143.8,744507,-438.3
3144.35,745172,-438.7
3144.9,745837,-438.78
3145.45,746496,-439.2
3146,747156,-438.7
3146.55,747816,-437.8
3147.1,748481,-437.1
3147.65,749145,-438.3
3148.2,749810,-439
3148.75,750492,-439.3
3149.3,751174,-438.5
3149.85,751856,-438.5
3150.4,752576,-438
3150.95,753296,-436.6
3151.5,754016,-435.8
3152.05,754735,-434.5
3152.6,755454,-432.8
3153.15,756172,-427.2
3153.7,756844,-422.9
3154.25,757515,-420.6
3154.8,758186,-422
3155.35,758781,-424.9
3155.9,759376,-426.8
3156.45,759971,-429
3157,760646,-433.3
3157.55,761321,-434.3
3158.1,761996,-434.8
3158.65,762791,-431.3
3159.2,763585,-425.8
3159.75,764379,-422.3
3160.3,765100,-419.8
3160.85,765821,-420.1
3161.4,766541,-422.2
3161.95,767211,-425
3162.5,767881,-429
3163.05,768551,-430.1
3163.6,769329,-427.8
3164.15,770106,-423.9
3164.7,770884,-419.2
3165.25,771641,-415
3165.8,772399,-414.6
3166.35,773156,-415.23
3166.9,773810,-417.3
3167.45,774465,-418.2
3168,775119,-415.6
3168.55,775819,-413.6
3169.1,776519,-411.4
3169.65,777219,-408.2
3170.2,777868,-406.6
3170.75,778517,-406.7
3171.3,779166,-406.6
3171.85,779781,-404.6
3172.4,780397,-403.6
3172.95,781013,-403.4
3173.5,781612,-403.6
3174.05,782210,-404.8
3174.6,782809,-404.2
3175.15,783417,-401.5
3175.7,784026,-402.7
3176.25,784634,-400.54
3176.8,785222,-400.5
3177.35,785810,-397
3177.9,786398,-396.3
3178.45,786952,-396.1
3179,787506,-393.4
3179.55,788060,-392.7
3180.1,788586,-399.8
3180.65,789113,-403.3
3181.2,789639,-404.4
3181.75,790231,-407.2
3182.3,790824,-410.7
3182.85,791416,-414
3183.4,792083,-418.6
3183.95,792750,-421.8
3184.5,793417,-423.5
3185.05,794191,-427.1
3185.6,794964,-432
3186.15,795738,-437.3
3186.7,796644,-439
3187.25,797551,-440.2
3187.8,798457,-439
3188.35,799500,-441.1
3188.9,800544,-441.42
3189.45,801588,-440.9
